category_id,video_id
CT_YO20,VYOjWN1903yjS190419052103
CT_YO14,VYOjWN1904yjS190519062104
CT_YO36,VYOjWN1905yjS190619072105
CT_YO7,VYOjWN1906yjS190719082106
CT_YO17,VYOjWN1907yjS190819092107
CT_YO21,VYOjWN1908yjS190919102108
CT_YO25,VYOjWN1909yjS191019112109
CT_YO48,VYOjWN1910yjS191119122110
CT_YO15,VYOjWN1911yjS191219132111
CT_YO0,VYOjWN1912yjS191319142112
CT_YO5,VYOjWN1913yjS191419152113
CT_YO27,VYOjWN1914yjS191519162114
CT_YO39,VYOjWN1915yjS191619172115
CT_YO35,VYOjWN1916yjS191719182116
CT_YO48,VYOjWN1917yjS191819192117
CT_YO18,VYOjWN1918yjS191919202118
CT_YO6,VYOjWN1919yjS192019212119
CT_YO13,VYOjWN1920yjS192119222120
CT_YO4,VYOjWN1921yjS192219232121
CT_YO38,VYOjWN1922yjS192319242122
CT_YO30,VYOjWN1923yjS192419252123
CT_YO28,VYOjWN1924yjS192519262124
CT_YO4,VYOjWN1925yjS192619272125
CT_YO24,VYOjWN1926yjS192719282126
CT_YO18,VYOjWN1927yjS192819292127
CT_YO21,VYOjWN1928yjS192919302128
CT_YO45,VYOjWN1929yjS193019312129
CT_YO19,VYOjWN1930yjS193119322130
CT_YO23,VYOjWN1931yjS193219332131
CT_YO38,VYOjWN1932yjS193319342132
CT_YO12,VYOjWN1933yjS193419352133
CT_YO18,VYOjWN1934yjS193519362134
CT_YO0,VYOjWN1935yjS193619372135
CT_YO16,VYOjWN1936yjS193719382136
CT_YO21,VYOjWN1937yjS193819392137
CT_YO3,VYOjWN1938yjS193919402138
CT_YO34,VYOjWN1939yjS194019412139
CT_YO11,VYOjWN1940yjS194119422140
CT_YO15,VYOjWN1941yjS194219432141
CT_YO1,VYOjWN1942yjS194319442142
CT_YO5,VYOjWN1943yjS194419452143
CT_YO28,VYOjWN1944yjS194519462144
CT_YO5,VYOjWN1945yjS194619472145
CT_YO31,VYOjWN1946yjS194719482146
CT_YO29,VYOjWN1947yjS194819492147
CT_YO30,VYOjWN1948yjS194919502148
CT_YO7,VYOjWN1949yjS195019512149
CT_YO30,VYOjWN1950yjS195119522150
CT_YO8,VYOjWN1951yjS195219532151
CT_YO10,VYOjWN1952yjS195319542152
CT_YO15,VYOjWN1953yjS195419552153
CT_YO6,VYOjWN1954yjS195519562154
CT_YO40,VYOjWN1955yjS195619572155
CT_YO19,VYOjWN1956yjS195719582156
CT_YO41,VYOjWN1957yjS195819592157
CT_YO48,VYOjWN1958yjS195919602158
CT_YO49,VYOjWN1959yjS196019612159
CT_YO48,VYOjWN1960yjS196119622160
CT_YO47,VYOjWN1961yjS196219632161
CT_YO43,VYOjWN1962yjS196319642162
CT_YO7,VYOjWN1963yjS196419652163
CT_YO25,VYOjWN1964yjS196519662164
CT_YO37,VYOjWN1965yjS196619672165
CT_YO28,VYOjWN1966yjS196719682166
CT_YO26,VYOjWN1967yjS196819692167
CT_YO6,VYOjWN1968yjS196919702168
CT_YO47,VYOjWN1969yjS197019712169
CT_YO8,VYOjWN1970yjS197119722170
CT_YO20,VYOjWN1971yjS197219732171
CT_YO9,VYOjWN1972yjS197319742172
CT_YO27,VYOjWN1973yjS197419752173
CT_YO18,VYOjWN1974yjS197519762174
CT_YO37,VYOjWN1975yjS197619772175
CT_YO8,VYOjWN1976yjS197719782176
CT_YO20,VYOjWN1977yjS197819792177
CT_YO10,VYOjWN1978yjS197919802178
CT_YO31,VYOjWN1979yjS198019812179
CT_YO10,VYOjWN1980yjS198119822180
CT_YO38,VYOjWN1981yjS198219832181
CT_YO18,VYOjWN1982yjS198319842182
CT_YO31,VYOjWN1983yjS198419852183
CT_YO23,VYOjWN1984yjS198519862184
CT_YO41,VYOjWN1985yjS198619872185
CT_YO29,VYOjWN1986yjS198719882186
CT_YO30,VYOjWN1987yjS198819892187
CT_YO46,VYOjWN1988yjS198919902188
CT_YO20,VYOjWN1989yjS199019912189
CT_YO35,VYOjWN1990yjS199119922190
CT_YO34,VYOjWN1991yjS199219932191
CT_YO15,VYOjWN1992yjS199319942192
CT_YO46,VYOjWN1993yjS199419952193
CT_YO31,VYOjWN1994yjS199519962194
CT_YO12,VYOjWN1995yjS199619972195
CT_YO41,VYOjWN1996yjS199719982196
CT_YO28,VYOjWN1997yjS199819992197
CT_YO16,VYOjWN1998yjS199920002198
CT_YO32,VYOjWN1999yjS200020012199
CT_YO43,VYOjWN2000yjS200120022200
CT_YO15,VYOjWN2001yjS200220032201
CT_YO12,VYOjWN2002yjS200320042202
CT_YO5,VYOjWN2003yjS200420052203
CT_YO16,VYOjWN2004yjS200520062204
CT_YO3,VYOjWN2005yjS200620072205
CT_YO48,VYOjWN2006yjS200720082206
CT_YO48,VYOjWN2007yjS200820092207
CT_YO22,VYOjWN2008yjS200920102208
CT_YO11,VYOjWN2009yjS201020112209
CT_YO34,VYOjWN2010yjS201120122210
CT_YO43,VYOjWN2011yjS201220132211
CT_YO20,VYOjWN2012yjS201320142212
CT_YO2,VYOjWN2013yjS201420152213
CT_YO34,VYOjWN2014yjS201520162214
CT_YO13,VYOjWN2015yjS201620172215
CT_YO13,VYOjWN2016yjS201720182216
CT_YO31,VYOjWN2017yjS201820192217
CT_YO41,VYOjWN2018yjS201920202218
CT_YO34,VYOjWN2019yjS202020212219
CT_YO28,VYOjWN2020yjS202120222220
CT_YO20,VYOjWN2021yjS202220232221
CT_YO26,VYOjWN2022yjS202320242222
CT_YO10,VYOjWN2023yjS202420252223
CT_YO29,VYOjWN2024yjS202520262224
CT_YO5,VYOjWN2025yjS202620272225
CT_YO25,VYOjWN2026yjS202720282226
CT_YO26,VYOjWN2027yjS202820292227
CT_YO48,VYOjWN2028yjS202920302228
CT_YO12,VYOjWN2029yjS203020312229
CT_YO13,VYOjWN2030yjS203120322230
CT_YO5,VYOjWN2031yjS203220332231
CT_YO29,VYOjWN2032yjS203320342232
CT_YO49,VYOjWN2033yjS203420352233
CT_YO49,VYOjWN2034yjS203520362234
CT_YO25,VYOjWN2035yjS203620372235
CT_YO3,VYOjWN2036yjS203720382236
CT_YO42,VYOjWN2037yjS203820392237
CT_YO48,VYOjWN2038yjS203920402238
CT_YO34,VYOjWN2039yjS204020412239
CT_YO25,VYOjWN2040yjS204120422240
CT_YO42,VYOjWN2041yjS204220432241
CT_YO34,VYOjWN2042yjS204320442242
CT_YO49,VYOjWN2043yjS204420452243
CT_YO8,VYOjWN2044yjS204520462244
CT_YO12,VYOjWN2045yjS204620472245
CT_YO47,VYOjWN2046yjS204720482246
CT_YO23,VYOjWN2047yjS204820492247
CT_YO23,VYOjWN2048yjS204920502248
CT_YO6,VYOjWN2049yjS205020512249
CT_YO0,VYOjWN2050yjS205120522250
CT_YO26,VYOjWN2051yjS205220532251
CT_YO23,VYOjWN2052yjS205320542252
CT_YO22,VYOjWN2053yjS205420552253
CT_YO27,VYOjWN2054yjS205520562254
CT_YO23,VYOjWN2055yjS205620572255
CT_YO32,VYOjWN2056yjS205720582256
CT_YO22,VYOjWN2057yjS205820592257
CT_YO7,VYOjWN2058yjS205920602258
CT_YO18,VYOjWN2059yjS206020612259
CT_YO42,VYOjWN2060yjS206120622260
CT_YO35,VYOjWN2061yjS206220632261
CT_YO18,VYOjWN2062yjS206320642262
CT_YO48,VYOjWN2063yjS206420652263
CT_YO43,VYOjWN2064yjS206520662264
CT_YO27,VYOjWN2065yjS206620672265
CT_YO43,VYOjWN2066yjS206720682266
CT_YO26,VYOjWN2067yjS206820692267
CT_YO26,VYOjWN2068yjS206920702268
CT_YO22,VYOjWN2069yjS207020712269
CT_YO2,VYOjWN2070yjS207120722270
CT_YO34,VYOjWN2071yjS207220732271
CT_YO45,VYOjWN2072yjS207320742272
CT_YO0,VYOjWN2073yjS207420752273
CT_YO26,VYOjWN2074yjS207520762274
CT_YO22,VYOjWN2075yjS207620772275
CT_YO40,VYOjWN2076yjS207720782276
CT_YO32,VYOjWN2077yjS207820792277
CT_YO49,VYOjWN2078yjS207920802278
CT_YO4,VYOjWN2079yjS208020812279
CT_YO43,VYOjWN2080yjS208120822280
CT_YO21,VYOjWN2081yjS208220832281
CT_YO37,VYOjWN2082yjS208320842282
CT_YO10,VYOjWN2083yjS208420852283
CT_YO13,VYOjWN2084yjS208520862284
CT_YO6,VYOjWN2085yjS208620872285
CT_YO20,VYOjWN2086yjS208720882286
CT_YO35,VYOjWN2087yjS208820892287
CT_YO34,VYOjWN2088yjS208920902288
CT_YO0,VYOjWN2089yjS209020912289
CT_YO0,VYOjWN2090yjS209120922290
CT_YO21,VYOjWN2091yjS209220932291
CT_YO32,VYOjWN2092yjS209320942292
CT_YO39,VYOjWN2093yjS209420952293
CT_YO5,VYOjWN2094yjS209520962294
CT_YO20,VYOjWN2095yjS209620972295
CT_YO4,VYOjWN2096yjS209720982296
CT_YO36,VYOjWN2097yjS209820992297
CT_YO25,VYOjWN2098yjS209921002298
CT_YO30,VYOjWN2099yjS210021012299
CT_YO37,VYOjWN2100yjS210121022300
CT_YO16,VYOjWN2101yjS210221032301
CT_YO9,VYOjWN2102yjS210321042302
CT_YO31,VYOjWN2103yjS210421052303
CT_YO1,VYOjWN2104yjS210521062304
CT_YO27,VYOjWN2105yjS210621072305
CT_YO9,VYOjWN2106yjS210721082306
CT_YO36,VYOjWN2107yjS210821092307
CT_YO4,VYOjWN2108yjS210921102308
CT_YO38,VYOjWN2109yjS211021112309
CT_YO14,VYOjWN2110yjS211121122310
CT_YO24,VYOjWN2111yjS211221132311
CT_YO47,VYOjWN2112yjS211321142312
CT_YO29,VYOjWN2113yjS211421152313
CT_YO41,VYOjWN2114yjS211521162314
CT_YO32,VYOjWN2115yjS211621172315
CT_YO40,VYOjWN2116yjS211721182316
CT_YO32,VYOjWN2117yjS211821192317
CT_YO40,VYOjWN2118yjS211921202318
CT_YO3,VYOjWN2119yjS212021212319
CT_YO47,VYOjWN2120yjS212121222320
CT_YO39,VYOjWN2121yjS212221232321
CT_YO33,VYOjWN2122yjS212321242322
CT_YO44,VYOjWN2123yjS212421252323
CT_YO38,VYOjWN2124yjS212521262324
CT_YO34,VYOjWN2125yjS212621272325
CT_YO1,VYOjWN2126yjS212721282326
CT_YO43,VYOjWN2127yjS212821292327
CT_YO18,VYOjWN2128yjS212921302328
CT_YO33,VYOjWN2129yjS213021312329
CT_YO2,VYOjWN2130yjS213121322330
CT_YO48,VYOjWN2131yjS213221332331
CT_YO31,VYOjWN2132yjS213321342332
CT_YO49,VYOjWN2133yjS213421352333
CT_YO8,VYOjWN2134yjS213521362334
CT_YO27,VYOjWN2135yjS213621372335
CT_YO11,VYOjWN2136yjS213721382336
CT_YO5,VYOjWN2137yjS213821392337
CT_YO34,VYOjWN2138yjS213921402338
CT_YO30,VYOjWN2139yjS214021412339
CT_YO30,VYOjWN2140yjS214121422340
CT_YO49,VYOjWN2141yjS214221432341
CT_YO10,VYOjWN2142yjS214321442342
CT_YO37,VYOjWN2143yjS214421452343
CT_YO48,VYOjWN2144yjS214521462344
CT_YO6,VYOjWN2145yjS214621472345
CT_YO31,VYOjWN2146yjS214721482346
CT_YO3,VYOjWN2147yjS214821492347
CT_YO2,VYOjWN2148yjS214921502348
CT_YO15,VYOjWN2149yjS215021512349
CT_YO0,VYOjWN2150yjS215121522350
CT_YO44,VYOjWN2151yjS215221532351
CT_YO27,VYOjWN2152yjS215321542352
CT_YO26,VYOjWN2153yjS215421552353
CT_YO23,VYOjWN2154yjS215521562354
CT_YO13,VYOjWN2155yjS215621572355
CT_YO17,VYOjWN2156yjS215721582356
CT_YO42,VYOjWN2157yjS215821592357
CT_YO18,VYOjWN2158yjS215921602358
CT_YO13,VYOjWN2159yjS216021612359
CT_YO28,VYOjWN2160yjS216121622360
CT_YO5,VYOjWN2161yjS216221632361
CT_YO43,VYOjWN2162yjS216321642362
CT_YO34,VYOjWN2163yjS216421652363
CT_YO14,VYOjWN2164yjS216521662364
CT_YO47,VYOjWN2165yjS216621672365
CT_YO42,VYOjWN2166yjS216721682366
CT_YO32,VYOjWN2167yjS216821692367
CT_YO22,VYOjWN2168yjS216921702368
CT_YO42,VYOjWN2169yjS217021712369
CT_YO43,VYOjWN2170yjS217121722370
CT_YO27,VYOjWN2171yjS217221732371
CT_YO3,VYOjWN2172yjS217321742372
CT_YO47,VYOjWN2173yjS217421752373
CT_YO37,VYOjWN2174yjS217521762374
CT_YO32,VYOjWN2175yjS217621772375
CT_YO26,VYOjWN2176yjS217721782376
CT_YO1,VYOjWN2177yjS217821792377
CT_YO14,VYOjWN2178yjS217921802378
CT_YO32,VYOjWN2179yjS218021812379
CT_YO41,VYOjWN2180yjS218121822380
CT_YO40,VYOjWN2181yjS218221832381
CT_YO44,VYOjWN2182yjS218321842382
CT_YO41,VYOjWN2183yjS218421852383
CT_YO11,VYOjWN2184yjS218521862384
CT_YO23,VYOjWN2185yjS218621872385
CT_YO1,VYOjWN2186yjS218721882386
CT_YO7,VYOjWN2187yjS218821892387
CT_YO18,VYOjWN2188yjS218921902388
CT_YO46,VYOjWN2189yjS219021912389
CT_YO33,VYOjWN2190yjS219121922390
CT_YO22,VYOjWN2191yjS219221932391
CT_YO24,VYOjWN2192yjS219321942392
CT_YO13,VYOjWN2193yjS219421952393
CT_YO4,VYOjWN2194yjS219521962394
CT_YO45,VYOjWN2195yjS219621972395
CT_YO38,VYOjWN2196yjS219721982396
CT_YO12,VYOjWN2197yjS219821992397
CT_YO49,VYOjWN2198yjS219922002398
CT_YO28,VYOjWN2199yjS220022012399
CT_YO8,VYOjWN2200yjS220122022400
CT_YO31,VYOjWN2201yjS220222032401
CT_YO20,VYOjWN2202yjS220322042402
CT_YO24,VYOjWN2203yjS220422052403
CT_YO15,VYOjWN2204yjS220522062404
CT_YO48,VYOjWN2205yjS220622072405
CT_YO19,VYOjWN2206yjS220722082406
CT_YO20,VYOjWN2207yjS220822092407
CT_YO40,VYOjWN2208yjS220922102408
CT_YO40,VYOjWN2209yjS221022112409
CT_YO26,VYOjWN2210yjS221122122410
CT_YO0,VYOjWN2211yjS221222132411
CT_YO18,VYOjWN2212yjS221322142412
CT_YO37,VYOjWN2213yjS221422152413
CT_YO9,VYOjWN2214yjS221522162414
CT_YO3,VYOjWN2215yjS221622172415
CT_YO6,VYOjWN2216yjS221722182416
CT_YO42,VYOjWN2217yjS221822192417
CT_YO30,VYOjWN2218yjS221922202418
CT_YO14,VYOjWN2219yjS222022212419
CT_YO42,VYOjWN2220yjS222122222420
CT_YO22,VYOjWN2221yjS222222232421
CT_YO32,VYOjWN2222yjS222322242422
CT_YO36,VYOjWN2223yjS222422252423
CT_YO40,VYOjWN2224yjS222522262424
CT_YO4,VYOjWN2225yjS222622272425
CT_YO0,VYOjWN2226yjS222722282426
CT_YO21,VYOjWN2227yjS222822292427
CT_YO14,VYOjWN2228yjS222922302428
CT_YO19,VYOjWN2229yjS223022312429
CT_YO33,VYOjWN2230yjS223122322430
CT_YO48,VYOjWN2231yjS223222332431
CT_YO40,VYOjWN2232yjS223322342432
CT_YO38,VYOjWN2233yjS223422352433
CT_YO36,VYOjWN2234yjS223522362434
CT_YO27,VYOjWN2235yjS223622372435
CT_YO41,VYOjWN2236yjS223722382436
CT_YO0,VYOjWN2237yjS223822392437
CT_YO31,VYOjWN2238yjS223922402438
CT_YO7,VYOjWN2239yjS224022412439
CT_YO48,VYOjWN2240yjS224122422440
CT_YO4,VYOjWN2241yjS224222432441
CT_YO32,VYOjWN2242yjS224322442442
CT_YO36,VYOjWN2243yjS224422452443
CT_YO28,VYOjWN2244yjS224522462444
CT_YO29,VYOjWN2245yjS224622472445
CT_YO0,VYOjWN2246yjS224722482446
CT_YO46,VYOjWN2247yjS224822492447
CT_YO19,VYOjWN2248yjS224922502448
CT_YO23,VYOjWN2249yjS225022512449
CT_YO7,VYOjWN2250yjS225122522450
CT_YO1,VYOjWN2251yjS225222532451
CT_YO28,VYOjWN2252yjS225322542452
CT_YO3,VYOjWN2253yjS225422552453
CT_YO31,VYOjWN2254yjS225522562454
CT_YO41,VYOjWN2255yjS225622572455
CT_YO13,VYOjWN2256yjS225722582456
CT_YO6,VYOjWN2257yjS225822592457
CT_YO14,VYOjWN2258yjS225922602458
CT_YO42,VYOjWN2259yjS226022612459
CT_YO31,VYOjWN2260yjS226122622460
CT_YO26,VYOjWN2261yjS226222632461
CT_YO3,VYOjWN2262yjS226322642462
CT_YO48,VYOjWN2263yjS226422652463
CT_YO19,VYOjWN2264yjS226522662464
CT_YO40,VYOjWN2265yjS226622672465
CT_YO16,VYOjWN2266yjS226722682466
CT_YO3,VYOjWN2267yjS226822692467
CT_YO11,VYOjWN2268yjS226922702468
CT_YO31,VYOjWN2269yjS227022712469
CT_YO4,VYOjWN2270yjS227122722470
CT_YO12,VYOjWN2271yjS227222732471
CT_YO30,VYOjWN2272yjS227322742472
CT_YO37,VYOjWN2273yjS227422752473
CT_YO1,VYOjWN2274yjS227522762474
CT_YO46,VYOjWN2275yjS227622772475
CT_YO0,VYOjWN2276yjS227722782476
CT_YO6,VYOjWN2277yjS227822792477
CT_YO24,VYOjWN2278yjS227922802478
CT_YO18,VYOjWN2279yjS228022812479
CT_YO1,VYOjWN2280yjS228122822480
CT_YO4,VYOjWN2281yjS228222832481
CT_YO14,VYOjWN2282yjS228322842482
CT_YO1,VYOjWN2283yjS228422852483
CT_YO9,VYOjWN2284yjS228522862484
CT_YO2,VYOjWN2285yjS228622872485
CT_YO1,VYOjWN2286yjS228722882486
CT_YO32,VYOjWN2287yjS228822892487
CT_YO4,VYOjWN2288yjS228922902488
CT_YO39,VYOjWN2289yjS229022912489
CT_YO40,VYOjWN2290yjS229122922490
CT_YO31,VYOjWN2291yjS229222932491
CT_YO37,VYOjWN2292yjS229322942492
CT_YO28,VYOjWN2293yjS229422952493
CT_YO19,VYOjWN2294yjS229522962494
CT_YO6,VYOjWN2295yjS229622972495
CT_YO21,VYOjWN2296yjS229722982496
CT_YO48,VYOjWN2297yjS229822992497
CT_YO45,VYOjWN2298yjS229923002498
CT_YO36,VYOjWN2299yjS230023012499
CT_YO25,VYOjWN2300yjS230123022500
CT_YO28,VYOjWN2301yjS230223032501
CT_YO45,VYOjWN2302yjS230323042502
CT_YO49,VYOjWN2303yjS230423052503
CT_YO11,VYOjWN2304yjS230523062504
CT_YO45,VYOjWN2305yjS230623072505
CT_YO9,VYOjWN2306yjS230723082506
CT_YO30,VYOjWN2307yjS230823092507
CT_YO47,VYOjWN2308yjS230923102508
CT_YO11,VYOjWN2309yjS231023112509
CT_YO11,VYOjWN2310yjS231123122510
CT_YO26,VYOjWN2311yjS231223132511
CT_YO42,VYOjWN2312yjS231323142512
CT_YO2,VYOjWN2313yjS231423152513
CT_YO15,VYOjWN2314yjS231523162514
CT_YO35,VYOjWN2315yjS231623172515
CT_YO5,VYOjWN2316yjS231723182516
CT_YO6,VYOjWN2317yjS231823192517
CT_YO3,VYOjWN2318yjS231923202518
CT_YO1,VYOjWN2319yjS232023212519
CT_YO17,VYOjWN2320yjS232123222520
CT_YO29,VYOjWN2321yjS232223232521
CT_YO10,VYOjWN2322yjS232323242522
CT_YO49,VYOjWN2323yjS232423252523
CT_YO13,VYOjWN2324yjS232523262524
CT_YO41,VYOjWN2325yjS232623272525
CT_YO16,VYOjWN2326yjS232723282526
CT_YO43,VYOjWN2327yjS232823292527
CT_YO7,VYOjWN2328yjS232923302528
CT_YO31,VYOjWN2329yjS233023312529
CT_YO44,VYOjWN2330yjS233123322530
CT_YO2,VYOjWN2331yjS233223332531
CT_YO39,VYOjWN2332yjS233323342532
CT_YO45,VYOjWN2333yjS233423352533
CT_YO28,VYOjWN2334yjS233523362534
CT_YO25,VYOjWN2335yjS233623372535
CT_YO22,VYOjWN2336yjS233723382536
CT_YO36,VYOjWN2337yjS233823392537
CT_YO34,VYOjWN2338yjS233923402538
CT_YO6,VYOjWN2339yjS234023412539
CT_YO7,VYOjWN2340yjS234123422540
CT_YO21,VYOjWN2341yjS234223432541
CT_YO29,VYOjWN2342yjS234323442542
CT_YO36,VYOjWN2343yjS234423452543
CT_YO21,VYOjWN2344yjS234523462544
CT_YO1,VYOjWN2345yjS234623472545
CT_YO47,VYOjWN2346yjS234723482546
CT_YO48,VYOjWN2347yjS234823492547
CT_YO36,VYOjWN2348yjS234923502548
CT_YO18,VYOjWN2349yjS235023512549
CT_YO25,VYOjWN2350yjS235123522550
CT_YO47,VYOjWN2351yjS235223532551
CT_YO24,VYOjWN2352yjS235323542552
CT_YO21,VYOjWN2353yjS235423552553
CT_YO4,VYOjWN2354yjS235523562554
CT_YO41,VYOjWN2355yjS235623572555
CT_YO42,VYOjWN2356yjS235723582556
CT_YO8,VYOjWN2357yjS235823592557
CT_YO12,VYOjWN2358yjS235923602558
CT_YO14,VYOjWN2359yjS236023612559
CT_YO5,VYOjWN2360yjS236123622560
CT_YO19,VYOjWN2361yjS236223632561
CT_YO39,VYOjWN2362yjS236323642562
CT_YO35,VYOjWN2363yjS236423652563
CT_YO37,VYOjWN2364yjS236523662564
CT_YO25,VYOjWN2365yjS236623672565
CT_YO39,VYOjWN2366yjS236723682566
CT_YO22,VYOjWN2367yjS236823692567
CT_YO19,VYOjWN2368yjS236923702568
CT_YO14,VYOjWN2369yjS237023712569
CT_YO28,VYOjWN2370yjS237123722570
CT_YO21,VYOjWN2371yjS237223732571
CT_YO5,VYOjWN2372yjS237323742572
CT_YO39,VYOjWN2373yjS237423752573
CT_YO23,VYOjWN2374yjS237523762574
CT_YO37,VYOjWN2375yjS237623772575
CT_YO15,VYOjWN2376yjS237723782576
CT_YO7,VYOjWN2377yjS237823792577
CT_YO7,VYOjWN2378yjS237923802578
CT_YO27,VYOjWN2379yjS238023812579
CT_YO13,VYOjWN2380yjS238123822580
CT_YO19,VYOjWN2381yjS238223832581
CT_YO41,VYOjWN2382yjS238323842582
CT_YO1,VYOjWN2383yjS238423852583
CT_YO0,VYOjWN2384yjS238523862584
CT_YO12,VYOjWN2385yjS238623872585
CT_YO29,VYOjWN2386yjS238723882586
CT_YO0,VYOjWN2387yjS238823892587
CT_YO27,VYOjWN2388yjS238923902588
CT_YO33,VYOjWN2389yjS239023912589
CT_YO37,VYOjWN2390yjS239123922590
CT_YO4,VYOjWN2391yjS239223932591
CT_YO40,VYOjWN2392yjS239323942592
CT_YO46,VYOjWN2393yjS239423952593
CT_YO35,VYOjWN2394yjS239523962594
CT_YO5,VYOjWN2395yjS239623972595
CT_YO35,VYOjWN2396yjS239723982596
CT_YO31,VYOjWN2397yjS239823992597
CT_YO36,VYOjWN2398yjS239924002598
CT_YO47,VYOjWN2399yjS240024012599
CT_YO23,VYOjWN2400yjS240124022600
CT_YO3,VYOjWN2401yjS240224032601
CT_YO34,VYOjWN2402yjS240324042602
CT_YO30,VYOjWN2403yjS240424052603
CT_YO22,VYOjWN2404yjS240524062604
CT_YO26,VYOjWN2405yjS240624072605
CT_YO33,VYOjWN2406yjS240724082606
CT_YO3,VYOjWN2407yjS240824092607
CT_YO33,VYOjWN2408yjS240924102608
CT_YO34,VYOjWN2409yjS241024112609
CT_YO49,VYOjWN2410yjS241124122610
CT_YO32,VYOjWN2411yjS241224132611
CT_YO19,VYOjWN2412yjS241324142612
CT_YO42,VYOjWN2413yjS241424152613
CT_YO16,VYOjWN2414yjS241524162614
CT_YO42,VYOjWN2415yjS241624172615
CT_YO9,VYOjWN2416yjS241724182616
CT_YO29,VYOjWN2417yjS241824192617
CT_YO7,VYOjWN2418yjS241924202618
CT_YO32,VYOjWN2419yjS242024212619
CT_YO12,VYOjWN2420yjS242124222620
CT_YO49,VYOjWN2421yjS242224232621
CT_YO35,VYOjWN2422yjS242324242622
CT_YO34,VYOjWN2423yjS242424252623
CT_YO22,VYOjWN2424yjS242524262624
CT_YO16,VYOjWN2425yjS242624272625
CT_YO17,VYOjWN2426yjS242724282626
CT_YO28,VYOjWN2427yjS242824292627
CT_YO46,VYOjWN2428yjS242924302628
CT_YO27,VYOjWN2429yjS243024312629
CT_YO5,VYOjWN2430yjS243124322630
CT_YO34,VYOjWN2431yjS243224332631
CT_YO23,VYOjWN2432yjS243324342632
CT_YO7,VYOjWN2433yjS243424352633
CT_YO34,VYOjWN2434yjS243524362634
CT_YO42,VYOjWN2435yjS243624372635
CT_YO19,VYOjWN2436yjS243724382636
CT_YO7,VYOjWN2437yjS243824392637
CT_YO17,VYOjWN2438yjS243924402638
CT_YO48,VYOjWN2439yjS244024412639
CT_YO11,VYOjWN2440yjS244124422640
CT_YO40,VYOjWN2441yjS244224432641
CT_YO23,VYOjWN2442yjS244324442642
CT_YO21,VYOjWN2443yjS244424452643
CT_YO47,VYOjWN2444yjS244524462644
CT_YO18,VYOjWN2445yjS244624472645
CT_YO9,VYOjWN2446yjS244724482646
CT_YO11,VYOjWN2447yjS244824492647
CT_YO14,VYOjWN2448yjS244924502648
CT_YO35,VYOjWN2449yjS245024512649
CT_YO39,VYOjWN2450yjS245124522650
CT_YO2,VYOjWN2451yjS245224532651
CT_YO31,VYOjWN2452yjS245324542652
CT_YO33,VYOjWN2453yjS245424552653
CT_YO10,VYOjWN2454yjS245524562654
CT_YO18,VYOjWN2455yjS245624572655
CT_YO43,VYOjWN2456yjS245724582656
CT_YO47,VYOjWN2457yjS245824592657
CT_YO26,VYOjWN2458yjS245924602658
CT_YO9,VYOjWN2459yjS246024612659
CT_YO2,VYOjWN2460yjS246124622660
CT_YO2,VYOjWN2461yjS246224632661
CT_YO25,VYOjWN2462yjS246324642662
CT_YO34,VYOjWN2463yjS246424652663
CT_YO28,VYOjWN2464yjS246524662664
CT_YO25,VYOjWN2465yjS246624672665
CT_YO15,VYOjWN2466yjS246724682666
CT_YO39,VYOjWN2467yjS246824692667
CT_YO43,VYOjWN2468yjS246924702668
CT_YO40,VYOjWN2469yjS247024712669
CT_YO16,VYOjWN2470yjS247124722670
CT_YO36,VYOjWN2471yjS247224732671
CT_YO2,VYOjWN2472yjS247324742672
CT_YO2,VYOjWN2473yjS247424752673
CT_YO46,VYOjWN2474yjS247524762674
CT_YO4,VYOjWN2475yjS247624772675
CT_YO11,VYOjWN2476yjS247724782676
CT_YO1,VYOjWN2477yjS247824792677
CT_YO44,VYOjWN2478yjS247924802678
CT_YO27,VYOjWN2479yjS248024812679
CT_YO9,VYOjWN2480yjS248124822680
CT_YO49,VYOjWN2481yjS248224832681
CT_YO7,VYOjWN2482yjS248324842682
CT_YO28,VYOjWN2483yjS248424852683
CT_YO45,VYOjWN2484yjS248524862684
CT_YO12,VYOjWN2485yjS248624872685
CT_YO40,VYOjWN2486yjS248724882686
CT_YO45,VYOjWN2487yjS248824892687
CT_YO30,VYOjWN2488yjS248924902688
CT_YO32,VYOjWN2489yjS249024912689
CT_YO30,VYOjWN2490yjS249124922690
CT_YO13,VYOjWN2491yjS249224932691
CT_YO6,VYOjWN2492yjS249324942692
CT_YO28,VYOjWN2493yjS249424952693
CT_YO34,VYOjWN2494yjS249524962694
CT_YO10,VYOjWN2495yjS249624972695
CT_YO33,VYOjWN2496yjS249724982696
CT_YO6,VYOjWN2497yjS249824992697
CT_YO45,VYOjWN2498yjS249925002698
CT_YO49,VYOjWN2499yjS250025012699
CT_YO0,VYOjWN2500yjS250125022700
CT_YO22,VYOjWN2501yjS250225032701
CT_YO39,VYOjWN2502yjS250325042702
CT_YO29,VYOjWN2503yjS250425052703
CT_YO37,VYOjWN2504yjS250525062704
CT_YO30,VYOjWN2505yjS250625072705
CT_YO46,VYOjWN2506yjS250725082706
CT_YO46,VYOjWN2507yjS250825092707
CT_YO32,VYOjWN2508yjS250925102708
CT_YO41,VYOjWN2509yjS251025112709
CT_YO12,VYOjWN2510yjS251125122710
