like_id,user_id,video_id
LYO28486,UC_YO119yjS120,VYOjWN1893yjS189418952093
LYO28488,UC_YO62yjS63,VYOjWN1894yjS189518962094
LYO28489,UC_YO137yjS138,VYOjWN1894yjS189518962094
LYO28490,UC_YO48yjS49,VYOjWN1894yjS189518962094
LYO28491,UC_YO19yjS20,VYOjWN1894yjS189518962094
LYO28492,UC_YO166yjS167,VYOjWN1894yjS189518962094
LYO28493,UC_YO172yjS173,VYOjWN1894yjS189518962094
LYO28494,UC_YO151yjS152,VYOjWN1895yjS189618972095
LYO28495,UC_YO160yjS161,VYOjWN1895yjS189618972095
LYO28496,UC_YO114yjS115,VYOjWN1895yjS189618972095
LYO28497,UC_YO30yjS31,VYOjWN1895yjS189618972095
LYO28498,UC_YO175yjS176,VYOjWN1895yjS189618972095
LYO28499,UC_YO132yjS133,VYOjWN1896yjS189718982096
LYO28500,UC_YO147yjS148,VYOjWN1896yjS189718982096
LYO28501,UC_YO75yjS76,VYOjWN1896yjS189718982096
LYO28502,UC_YO159yjS160,VYOjWN1897yjS189818992097
LYO28503,UC_YO141yjS142,VYOjWN1897yjS189818992097
LYO28504,UC_YO101yjS102,VYOjWN1897yjS189818992097
LYO28505,UC_YO128yjS129,VYOjWN1897yjS189818992097
LYO28506,UC_YO63yjS64,VYOjWN1897yjS189818992097
LYO28507,UC_YO175yjS176,VYOjWN1897yjS189818992097
LYO28508,UC_YO20yjS21,VYOjWN1897yjS189818992097
LYO28509,UC_YO131yjS132,VYOjWN1897yjS189818992097
LYO28510,UC_YO172yjS173,VYOjWN1897yjS189818992097
LYO28511,UC_YO121yjS122,VYOjWN1897yjS189818992097
LYO28512,UC_YO40yjS41,VYOjWN1897yjS189818992097
LYO28513,UC_YO91yjS92,VYOjWN1897yjS189818992097
LYO28514,UC_YO23yjS24,VYOjWN1897yjS189818992097
LYO28515,UC_YO88yjS89,VYOjWN1897yjS189818992097
LYO28516,UC_YO196yjS197,VYOjWN1897yjS189818992097
LYO28517,UC_YO192yjS193,VYOjWN1898yjS189919002098
LYO28518,UC_YO8yjS9,VYOjWN1898yjS189919002098
LYO28519,UC_YO94yjS95,VYOjWN1898yjS189919002098
LYO28520,UC_YO183yjS184,VYOjWN1898yjS189919002098
LYO28521,UC_YO122yjS123,VYOjWN1898yjS189919002098
LYO28522,UC_YO36yjS37,VYOjWN1899yjS190019012099
LYO28523,UC_YO73yjS74,VYOjWN1899yjS190019012099
LYO28524,UC_YO56yjS57,VYOjWN1899yjS190019012099
LYO28525,UC_YO127yjS128,VYOjWN1899yjS190019012099
LYO28527,UC_YO15yjS16,VYOjWN1899yjS190019012099
LYO28528,UC_YO85yjS86,VYOjWN1899yjS190019012099
LYO28529,UC_YO173yjS174,VYOjWN1899yjS190019012099
LYO28530,UC_YO135yjS136,VYOjWN1899yjS190019012099
LYO28532,UC_YO60yjS61,VYOjWN1899yjS190019012099
LYO28533,UC_YO195yjS196,VYOjWN1899yjS190019012099
LYO28534,UC_YO91yjS92,VYOjWN1899yjS190019012099
LYO28535,UC_YO158yjS159,VYOjWN1900yjS190119022100
LYO28536,UC_YO159yjS160,VYOjWN1900yjS190119022100
LYO28537,UC_YO166yjS167,VYOjWN1900yjS190119022100
LYO28538,UC_YO108yjS109,VYOjWN1900yjS190119022100
LYO28539,UC_YO194yjS195,VYOjWN1900yjS190119022100
LYO28540,UC_YO83yjS84,VYOjWN1900yjS190119022100
LYO28541,UC_YO144yjS145,VYOjWN1900yjS190119022100
LYO28542,UC_YO113yjS114,VYOjWN1901yjS190219032101
LYO28543,UC_YO81yjS82,VYOjWN1901yjS190219032101
LYO28544,UC_YO93yjS94,VYOjWN1901yjS190219032101
LYO28545,UC_YO112yjS113,VYOjWN1902yjS190319042102
LYO28546,UC_YO26yjS27,VYOjWN1902yjS190319042102
LYO28547,UC_YO196yjS197,VYOjWN1902yjS190319042102
LYO28548,UC_YO197yjS198,VYOjWN1902yjS190319042102
LYO28549,UC_YO156yjS157,VYOjWN1902yjS190319042102
LYO28550,UC_YO102yjS103,VYOjWN1902yjS190319042102
LYO28551,UC_YO120yjS121,VYOjWN1902yjS190319042102
LYO28552,UC_YO105yjS106,VYOjWN1902yjS190319042102
LYO28553,UC_YO200yjS201,VYOjWN1902yjS190319042102
LYO28554,UC_YO158yjS159,VYOjWN1902yjS190319042102
LYO28555,UC_YO72yjS73,VYOjWN1902yjS190319042102
LYO28556,UC_YO13yjS14,VYOjWN1902yjS190319042102
LYO28557,UC_YO115yjS116,VYOjWN1902yjS190319042102
LYO28558,UC_YO116yjS117,VYOjWN1902yjS190319042102
LYO28559,UC_YO29yjS30,VYOjWN1902yjS190319042102
LYO28560,UC_YO199yjS200,VYOjWN1902yjS190319042102
LYO28561,UC_YO87yjS88,VYOjWN1902yjS190319042102
LYO28562,UC_YO32yjS33,VYOjWN1902yjS190319042102
LYO28563,UC_YO81yjS82,VYOjWN1902yjS190319042102
LYO28564,UC_YO56yjS57,VYOjWN1902yjS190319042102
LYO28565,UC_YO12yjS13,VYOjWN1902yjS190319042102
LYO28566,UC_YO19yjS20,VYOjWN1902yjS190319042102
LYO28567,UC_YO88yjS89,VYOjWN1903yjS190419052103
LYO28568,UC_YO186yjS187,VYOjWN1903yjS190419052103
LYO28569,UC_YO164yjS165,VYOjWN1903yjS190419052103
LYO28571,UC_YO151yjS152,VYOjWN1903yjS190419052103
LYO28572,UC_YO94yjS95,VYOjWN1903yjS190419052103
LYO28573,UC_YO132yjS133,VYOjWN1903yjS190419052103
LYO28574,UC_YO83yjS84,VYOjWN1903yjS190419052103
LYO28575,UC_YO66yjS67,VYOjWN1903yjS190419052103
LYO28576,UC_YO188yjS189,VYOjWN1903yjS190419052103
LYO28577,UC_YO91yjS92,VYOjWN1903yjS190419052103
LYO28578,UC_YO150yjS151,VYOjWN1903yjS190419052103
LYO28579,UC_YO41yjS42,VYOjWN1903yjS190419052103
LYO28580,UC_YO103yjS104,VYOjWN1903yjS190419052103
LYO28581,UC_YO155yjS156,VYOjWN1903yjS190419052103
LYO28582,UC_YO17yjS18,VYOjWN1903yjS190419052103
LYO28583,UC_YO26yjS27,VYOjWN1903yjS190419052103
LYO28584,UC_YO53yjS54,VYOjWN1903yjS190419052103
LYO28585,UC_YO76yjS77,VYOjWN1903yjS190419052103
LYO28586,UC_YO40yjS41,VYOjWN1903yjS190419052103
LYO28587,UC_YO100yjS101,VYOjWN1903yjS190419052103
LYO28589,UC_YO140yjS141,VYOjWN1903yjS190419052103
LYO28590,UC_YO135yjS136,VYOjWN1903yjS190419052103
LYO28591,UC_YO84yjS85,VYOjWN1904yjS190519062104
LYO28592,UC_YO115yjS116,VYOjWN1904yjS190519062104
LYO28593,UC_YO191yjS192,VYOjWN1904yjS190519062104
LYO28594,UC_YO70yjS71,VYOjWN1904yjS190519062104
LYO28595,UC_YO4yjS5,VYOjWN1905yjS190619072105
LYO28596,UC_YO193yjS194,VYOjWN1905yjS190619072105
LYO28597,UC_YO18yjS19,VYOjWN1905yjS190619072105
LYO28598,UC_YO169yjS170,VYOjWN1905yjS190619072105
LYO28599,UC_YO106yjS107,VYOjWN1905yjS190619072105
LYO28600,UC_YO164yjS165,VYOjWN1905yjS190619072105
LYO28601,UC_YO120yjS121,VYOjWN1905yjS190619072105
LYO28602,UC_YO79yjS80,VYOjWN1905yjS190619072105
LYO28603,UC_YO24yjS25,VYOjWN1906yjS190719082106
LYO28604,UC_YO131yjS132,VYOjWN1906yjS190719082106
LYO28605,UC_YO128yjS129,VYOjWN1906yjS190719082106
LYO28606,UC_YO126yjS127,VYOjWN1906yjS190719082106
LYO28607,UC_YO87yjS88,VYOjWN1906yjS190719082106
LYO28608,UC_YO14yjS15,VYOjWN1906yjS190719082106
LYO28609,UC_YO121yjS122,VYOjWN1906yjS190719082106
LYO28610,UC_YO58yjS59,VYOjWN1906yjS190719082106
LYO28611,UC_YO200yjS201,VYOjWN1906yjS190719082106
LYO28612,UC_YO85yjS86,VYOjWN1906yjS190719082106
LYO28613,UC_YO95yjS96,VYOjWN1906yjS190719082106
LYO28614,UC_YO139yjS140,VYOjWN1906yjS190719082106
LYO28615,UC_YO53yjS54,VYOjWN1906yjS190719082106
LYO28616,UC_YO8yjS9,VYOjWN1906yjS190719082106
LYO28617,UC_YO61yjS62,VYOjWN1906yjS190719082106
LYO28618,UC_YO148yjS149,VYOjWN1906yjS190719082106
LYO28619,UC_YO127yjS128,VYOjWN1906yjS190719082106
LYO28620,UC_YO187yjS188,VYOjWN1906yjS190719082106
LYO28621,UC_YO110yjS111,VYOjWN1906yjS190719082106
LYO28622,UC_YO118yjS119,VYOjWN1906yjS190719082106
LYO28623,UC_YO5yjS6,VYOjWN1906yjS190719082106
LYO28624,UC_YO190yjS191,VYOjWN1906yjS190719082106
LYO28625,UC_YO120yjS121,VYOjWN1906yjS190719082106
LYO28626,UC_YO192yjS193,VYOjWN1907yjS190819092107
LYO28627,UC_YO50yjS51,VYOjWN1907yjS190819092107
LYO28628,UC_YO57yjS58,VYOjWN1907yjS190819092107
LYO28629,UC_YO42yjS43,VYOjWN1907yjS190819092107
LYO28630,UC_YO139yjS140,VYOjWN1907yjS190819092107
LYO28631,UC_YO27yjS28,VYOjWN1907yjS190819092107
LYO28632,UC_YO148yjS149,VYOjWN1907yjS190819092107
LYO28633,UC_YO177yjS178,VYOjWN1907yjS190819092107
LYO28634,UC_YO189yjS190,VYOjWN1907yjS190819092107
LYO28635,UC_YO118yjS119,VYOjWN1907yjS190819092107
LYO28636,UC_YO84yjS85,VYOjWN1907yjS190819092107
LYO28637,UC_YO150yjS151,VYOjWN1907yjS190819092107
LYO28638,UC_YO31yjS32,VYOjWN1907yjS190819092107
LYO28639,UC_YO151yjS152,VYOjWN1907yjS190819092107
LYO28640,UC_YO136yjS137,VYOjWN1907yjS190819092107
LYO28641,UC_YO170yjS171,VYOjWN1908yjS190919102108
LYO28642,UC_YO109yjS110,VYOjWN1908yjS190919102108
LYO28643,UC_YO134yjS135,VYOjWN1908yjS190919102108
LYO28644,UC_YO90yjS91,VYOjWN1908yjS190919102108
LYO28645,UC_YO75yjS76,VYOjWN1908yjS190919102108
LYO28646,UC_YO50yjS51,VYOjWN1908yjS190919102108
LYO28647,UC_YO107yjS108,VYOjWN1908yjS190919102108
LYO28648,UC_YO74yjS75,VYOjWN1908yjS190919102108
LYO28649,UC_YO39yjS40,VYOjWN1908yjS190919102108
LYO28650,UC_YO168yjS169,VYOjWN1908yjS190919102108
LYO28651,UC_YO145yjS146,VYOjWN1908yjS190919102108
LYO28652,UC_YO122yjS123,VYOjWN1908yjS190919102108
LYO28653,UC_YO47yjS48,VYOjWN1908yjS190919102108
LYO28654,UC_YO101yjS102,VYOjWN1908yjS190919102108
LYO28655,UC_YO43yjS44,VYOjWN1908yjS190919102108
LYO28656,UC_YO114yjS115,VYOjWN1908yjS190919102108
LYO28657,UC_YO125yjS126,VYOjWN1908yjS190919102108
LYO28658,UC_YO195yjS196,VYOjWN1908yjS190919102108
LYO28659,UC_YO142yjS143,VYOjWN1908yjS190919102108
LYO28660,UC_YO45yjS46,VYOjWN1910yjS191119122110
LYO28661,UC_YO189yjS190,VYOjWN1912yjS191319142112
LYO28662,UC_YO53yjS54,VYOjWN1912yjS191319142112
LYO28663,UC_YO67yjS68,VYOjWN1912yjS191319142112
LYO28664,UC_YO22yjS23,VYOjWN1913yjS191419152113
LYO28665,UC_YO194yjS195,VYOjWN1913yjS191419152113
LYO28666,UC_YO153yjS154,VYOjWN1913yjS191419152113
LYO28667,UC_YO130yjS131,VYOjWN1913yjS191419152113
LYO28668,UC_YO143yjS144,VYOjWN1913yjS191419152113
LYO28669,UC_YO53yjS54,VYOjWN1913yjS191419152113
LYO28670,UC_YO198yjS199,VYOjWN1913yjS191419152113
LYO28671,UC_YO89yjS90,VYOjWN1913yjS191419152113
LYO28672,UC_YO152yjS153,VYOjWN1913yjS191419152113
LYO28673,UC_YO85yjS86,VYOjWN1913yjS191419152113
LYO28674,UC_YO140yjS141,VYOjWN1913yjS191419152113
LYO28675,UC_YO144yjS145,VYOjWN1913yjS191419152113
LYO28676,UC_YO112yjS113,VYOjWN1913yjS191419152113
LYO28677,UC_YO30yjS31,VYOjWN1913yjS191419152113
LYO28678,UC_YO58yjS59,VYOjWN1913yjS191419152113
LYO28679,UC_YO182yjS183,VYOjWN1913yjS191419152113
LYO28680,UC_YO105yjS106,VYOjWN1913yjS191419152113
LYO28681,UC_YO7yjS8,VYOjWN1913yjS191419152113
LYO28682,UC_YO10yjS11,VYOjWN1913yjS191419152113
LYO28683,UC_YO91yjS92,VYOjWN1913yjS191419152113
LYO28684,UC_YO15yjS16,VYOjWN1913yjS191419152113
LYO28685,UC_YO45yjS46,VYOjWN1913yjS191419152113
LYO28686,UC_YO92yjS93,VYOjWN1913yjS191419152113
LYO28687,UC_YO127yjS128,VYOjWN1913yjS191419152113
LYO28688,UC_YO72yjS73,VYOjWN1913yjS191419152113
LYO28689,UC_YO3yjS4,VYOjWN1913yjS191419152113
LYO28690,UC_YO101yjS102,VYOjWN1913yjS191419152113
LYO28691,UC_YO140yjS141,VYOjWN1914yjS191519162114
LYO28692,UC_YO95yjS96,VYOjWN1914yjS191519162114
LYO28693,UC_YO114yjS115,VYOjWN1914yjS191519162114
LYO28694,UC_YO86yjS87,VYOjWN1914yjS191519162114
LYO28695,UC_YO112yjS113,VYOjWN1914yjS191519162114
LYO28696,UC_YO87yjS88,VYOjWN1914yjS191519162114
LYO28697,UC_YO160yjS161,VYOjWN1914yjS191519162114
LYO28698,UC_YO104yjS105,VYOjWN1914yjS191519162114
LYO28700,UC_YO132yjS133,VYOjWN1914yjS191519162114
LYO28701,UC_YO63yjS64,VYOjWN1914yjS191519162114
LYO28702,UC_YO28yjS29,VYOjWN1914yjS191519162114
LYO28703,UC_YO8yjS9,VYOjWN1914yjS191519162114
LYO28704,UC_YO99yjS100,VYOjWN1914yjS191519162114
LYO28705,UC_YO40yjS41,VYOjWN1914yjS191519162114
LYO28706,UC_YO159yjS160,VYOjWN1914yjS191519162114
LYO28707,UC_YO98yjS99,VYOjWN1914yjS191519162114
LYO28708,UC_YO136yjS137,VYOjWN1914yjS191519162114
LYO28709,UC_YO37yjS38,VYOjWN1914yjS191519162114
LYO28710,UC_YO134yjS135,VYOjWN1914yjS191519162114
LYO28711,UC_YO96yjS97,VYOjWN1914yjS191519162114
LYO28712,UC_YO74yjS75,VYOjWN1914yjS191519162114
LYO28713,UC_YO161yjS162,VYOjWN1914yjS191519162114
LYO28714,UC_YO130yjS131,VYOjWN1914yjS191519162114
LYO28715,UC_YO191yjS192,VYOjWN1914yjS191519162114
LYO28716,UC_YO12yjS13,VYOjWN1914yjS191519162114
LYO28717,UC_YO102yjS103,VYOjWN1914yjS191519162114
LYO28718,UC_YO7yjS8,VYOjWN1914yjS191519162114
LYO28719,UC_YO167yjS168,VYOjWN1915yjS191619172115
LYO28720,UC_YO37yjS38,VYOjWN1915yjS191619172115
LYO28721,UC_YO53yjS54,VYOjWN1915yjS191619172115
LYO28722,UC_YO7yjS8,VYOjWN1915yjS191619172115
LYO28723,UC_YO171yjS172,VYOjWN1915yjS191619172115
LYO28724,UC_YO9yjS10,VYOjWN1915yjS191619172115
LYO28725,UC_YO85yjS86,VYOjWN1915yjS191619172115
LYO28726,UC_YO33yjS34,VYOjWN1915yjS191619172115
LYO28727,UC_YO108yjS109,VYOjWN1915yjS191619172115
LYO28729,UC_YO125yjS126,VYOjWN1915yjS191619172115
LYO28730,UC_YO181yjS182,VYOjWN1915yjS191619172115
LYO28731,UC_YO111yjS112,VYOjWN1915yjS191619172115
LYO28732,UC_YO58yjS59,VYOjWN1915yjS191619172115
LYO28734,UC_YO124yjS125,VYOjWN1915yjS191619172115
LYO28735,UC_YO145yjS146,VYOjWN1915yjS191619172115
LYO28736,UC_YO18yjS19,VYOjWN1915yjS191619172115
LYO28737,UC_YO170yjS171,VYOjWN1915yjS191619172115
LYO28738,UC_YO79yjS80,VYOjWN1915yjS191619172115
LYO28739,UC_YO87yjS88,VYOjWN1915yjS191619172115
LYO28740,UC_YO90yjS91,VYOjWN1915yjS191619172115
LYO28741,UC_YO98yjS99,VYOjWN1915yjS191619172115
LYO28742,UC_YO137yjS138,VYOjWN1915yjS191619172115
LYO28743,UC_YO200yjS201,VYOjWN1915yjS191619172115
LYO28744,UC_YO130yjS131,VYOjWN1915yjS191619172115
LYO28746,UC_YO123yjS124,VYOjWN1915yjS191619172115
LYO28747,UC_YO84yjS85,VYOjWN1915yjS191619172115
LYO28748,UC_YO58yjS59,VYOjWN1916yjS191719182116
LYO28749,UC_YO8yjS9,VYOjWN1916yjS191719182116
LYO28750,UC_YO149yjS150,VYOjWN1916yjS191719182116
LYO28751,UC_YO73yjS74,VYOjWN1916yjS191719182116
LYO28752,UC_YO173yjS174,VYOjWN1916yjS191719182116
LYO28753,UC_YO177yjS178,VYOjWN1916yjS191719182116
LYO28754,UC_YO192yjS193,VYOjWN1916yjS191719182116
LYO28755,UC_YO196yjS197,VYOjWN1916yjS191719182116
LYO28756,UC_YO132yjS133,VYOjWN1916yjS191719182116
LYO28759,UC_YO191yjS192,VYOjWN1916yjS191719182116
LYO28760,UC_YO1yjS2,VYOjWN1916yjS191719182116
LYO28761,UC_YO101yjS102,VYOjWN1916yjS191719182116
LYO28762,UC_YO64yjS65,VYOjWN1916yjS191719182116
LYO28763,UC_YO51yjS52,VYOjWN1916yjS191719182116
LYO28764,UC_YO194yjS195,VYOjWN1916yjS191719182116
LYO28765,UC_YO21yjS22,VYOjWN1916yjS191719182116
LYO28767,UC_YO200yjS201,VYOjWN1916yjS191719182116
LYO28768,UC_YO144yjS145,VYOjWN1916yjS191719182116
LYO28769,UC_YO164yjS165,VYOjWN1916yjS191719182116
LYO28770,UC_YO168yjS169,VYOjWN1917yjS191819192117
LYO28771,UC_YO70yjS71,VYOjWN1917yjS191819192117
LYO28772,UC_YO158yjS159,VYOjWN1917yjS191819192117
LYO28773,UC_YO127yjS128,VYOjWN1917yjS191819192117
LYO28774,UC_YO167yjS168,VYOjWN1917yjS191819192117
LYO28775,UC_YO161yjS162,VYOjWN1917yjS191819192117
LYO28776,UC_YO43yjS44,VYOjWN1917yjS191819192117
LYO28777,UC_YO184yjS185,VYOjWN1917yjS191819192117
LYO28778,UC_YO186yjS187,VYOjWN1917yjS191819192117
LYO28779,UC_YO36yjS37,VYOjWN1917yjS191819192117
LYO28780,UC_YO143yjS144,VYOjWN1917yjS191819192117
LYO28781,UC_YO134yjS135,VYOjWN1918yjS191919202118
LYO28782,UC_YO184yjS185,VYOjWN1918yjS191919202118
LYO28783,UC_YO55yjS56,VYOjWN1918yjS191919202118
LYO28784,UC_YO8yjS9,VYOjWN1918yjS191919202118
LYO28785,UC_YO75yjS76,VYOjWN1918yjS191919202118
LYO28786,UC_YO15yjS16,VYOjWN1918yjS191919202118
LYO28787,UC_YO124yjS125,VYOjWN1918yjS191919202118
LYO28788,UC_YO79yjS80,VYOjWN1918yjS191919202118
LYO28789,UC_YO175yjS176,VYOjWN1918yjS191919202118
LYO28790,UC_YO168yjS169,VYOjWN1918yjS191919202118
LYO28791,UC_YO191yjS192,VYOjWN1918yjS191919202118
LYO28792,UC_YO149yjS150,VYOjWN1918yjS191919202118
LYO28793,UC_YO14yjS15,VYOjWN1918yjS191919202118
LYO28794,UC_YO2yjS3,VYOjWN1918yjS191919202118
LYO28795,UC_YO200yjS201,VYOjWN1918yjS191919202118
LYO28796,UC_YO43yjS44,VYOjWN1918yjS191919202118
LYO28797,UC_YO34yjS35,VYOjWN1918yjS191919202118
LYO28798,UC_YO131yjS132,VYOjWN1918yjS191919202118
LYO28799,UC_YO173yjS174,VYOjWN1918yjS191919202118
LYO28800,UC_YO112yjS113,VYOjWN1918yjS191919202118
LYO28801,UC_YO177yjS178,VYOjWN1918yjS191919202118
LYO28802,UC_YO2yjS3,VYOjWN1919yjS192019212119
LYO28803,UC_YO24yjS25,VYOjWN1919yjS192019212119
LYO28804,UC_YO159yjS160,VYOjWN1919yjS192019212119
LYO28805,UC_YO152yjS153,VYOjWN1919yjS192019212119
LYO28806,UC_YO158yjS159,VYOjWN1919yjS192019212119
LYO28807,UC_YO75yjS76,VYOjWN1919yjS192019212119
LYO28808,UC_YO99yjS100,VYOjWN1919yjS192019212119
LYO28809,UC_YO30yjS31,VYOjWN1919yjS192019212119
LYO28810,UC_YO176yjS177,VYOjWN1919yjS192019212119
LYO28811,UC_YO36yjS37,VYOjWN1919yjS192019212119
LYO28812,UC_YO57yjS58,VYOjWN1919yjS192019212119
LYO28813,UC_YO114yjS115,VYOjWN1919yjS192019212119
LYO28814,UC_YO88yjS89,VYOjWN1920yjS192119222120
LYO28815,UC_YO103yjS104,VYOjWN1920yjS192119222120
LYO28816,UC_YO186yjS187,VYOjWN1920yjS192119222120
LYO28818,UC_YO146yjS147,VYOjWN1920yjS192119222120
LYO28819,UC_YO136yjS137,VYOjWN1920yjS192119222120
LYO28820,UC_YO55yjS56,VYOjWN1920yjS192119222120
LYO28821,UC_YO116yjS117,VYOjWN1920yjS192119222120
LYO28822,UC_YO187yjS188,VYOjWN1920yjS192119222120
LYO28823,UC_YO142yjS143,VYOjWN1920yjS192119222120
LYO28824,UC_YO123yjS124,VYOjWN1920yjS192119222120
LYO28825,UC_YO125yjS126,VYOjWN1920yjS192119222120
LYO28827,UC_YO120yjS121,VYOjWN1920yjS192119222120
LYO28828,UC_YO125yjS126,VYOjWN1921yjS192219232121
LYO28829,UC_YO44yjS45,VYOjWN1921yjS192219232121
LYO28830,UC_YO121yjS122,VYOjWN1921yjS192219232121
LYO28831,UC_YO184yjS185,VYOjWN1921yjS192219232121
LYO28832,UC_YO110yjS111,VYOjWN1921yjS192219232121
LYO28833,UC_YO131yjS132,VYOjWN1921yjS192219232121
LYO28834,UC_YO75yjS76,VYOjWN1921yjS192219232121
LYO28835,UC_YO181yjS182,VYOjWN1921yjS192219232121
LYO28836,UC_YO136yjS137,VYOjWN1921yjS192219232121
LYO28837,UC_YO58yjS59,VYOjWN1921yjS192219232121
LYO28838,UC_YO151yjS152,VYOjWN1922yjS192319242122
LYO28839,UC_YO200yjS201,VYOjWN1922yjS192319242122
LYO28840,UC_YO129yjS130,VYOjWN1922yjS192319242122
LYO28841,UC_YO47yjS48,VYOjWN1922yjS192319242122
LYO28842,UC_YO195yjS196,VYOjWN1922yjS192319242122
LYO28843,UC_YO66yjS67,VYOjWN1922yjS192319242122
LYO28844,UC_YO2yjS3,VYOjWN1922yjS192319242122
LYO28845,UC_YO159yjS160,VYOjWN1922yjS192319242122
LYO28846,UC_YO179yjS180,VYOjWN1922yjS192319242122
LYO28847,UC_YO161yjS162,VYOjWN1922yjS192319242122
LYO28848,UC_YO81yjS82,VYOjWN1922yjS192319242122
LYO28849,UC_YO132yjS133,VYOjWN1922yjS192319242122
LYO28850,UC_YO144yjS145,VYOjWN1922yjS192319242122
LYO28851,UC_YO128yjS129,VYOjWN1922yjS192319242122
LYO28852,UC_YO181yjS182,VYOjWN1922yjS192319242122
LYO28853,UC_YO39yjS40,VYOjWN1922yjS192319242122
LYO28854,UC_YO178yjS179,VYOjWN1922yjS192319242122
LYO28855,UC_YO147yjS148,VYOjWN1922yjS192319242122
LYO28856,UC_YO50yjS51,VYOjWN1922yjS192319242122
LYO28857,UC_YO103yjS104,VYOjWN1922yjS192319242122
LYO28859,UC_YO10yjS11,VYOjWN1922yjS192319242122
LYO28860,UC_YO46yjS47,VYOjWN1922yjS192319242122
LYO28862,UC_YO58yjS59,VYOjWN1922yjS192319242122
LYO28863,UC_YO73yjS74,VYOjWN1923yjS192419252123
LYO28864,UC_YO165yjS166,VYOjWN1923yjS192419252123
LYO28865,UC_YO103yjS104,VYOjWN1923yjS192419252123
LYO28866,UC_YO89yjS90,VYOjWN1923yjS192419252123
LYO28867,UC_YO76yjS77,VYOjWN1923yjS192419252123
LYO28868,UC_YO195yjS196,VYOjWN1923yjS192419252123
LYO28869,UC_YO143yjS144,VYOjWN1923yjS192419252123
LYO28870,UC_YO56yjS57,VYOjWN1923yjS192419252123
LYO28871,UC_YO41yjS42,VYOjWN1923yjS192419252123
LYO28872,UC_YO40yjS41,VYOjWN1923yjS192419252123
LYO28873,UC_YO167yjS168,VYOjWN1923yjS192419252123
LYO28874,UC_YO135yjS136,VYOjWN1923yjS192419252123
LYO28875,UC_YO120yjS121,VYOjWN1923yjS192419252123
LYO28876,UC_YO84yjS85,VYOjWN1923yjS192419252123
LYO28877,UC_YO113yjS114,VYOjWN1923yjS192419252123
LYO28878,UC_YO199yjS200,VYOjWN1923yjS192419252123
LYO28879,UC_YO80yjS81,VYOjWN1923yjS192419252123
LYO28880,UC_YO142yjS143,VYOjWN1923yjS192419252123
LYO28881,UC_YO21yjS22,VYOjWN1923yjS192419252123
LYO28882,UC_YO91yjS92,VYOjWN1923yjS192419252123
LYO28883,UC_YO173yjS174,VYOjWN1923yjS192419252123
LYO28884,UC_YO171yjS172,VYOjWN1923yjS192419252123
LYO28886,UC_YO123yjS124,VYOjWN1923yjS192419252123
LYO28887,UC_YO53yjS54,VYOjWN1924yjS192519262124
LYO28888,UC_YO36yjS37,VYOjWN1924yjS192519262124
LYO28889,UC_YO75yjS76,VYOjWN1924yjS192519262124
LYO28890,UC_YO81yjS82,VYOjWN1924yjS192519262124
LYO28891,UC_YO71yjS72,VYOjWN1924yjS192519262124
LYO28892,UC_YO120yjS121,VYOjWN1924yjS192519262124
LYO28893,UC_YO38yjS39,VYOjWN1924yjS192519262124
LYO28894,UC_YO92yjS93,VYOjWN1924yjS192519262124
LYO28895,UC_YO88yjS89,VYOjWN1924yjS192519262124
LYO28896,UC_YO52yjS53,VYOjWN1924yjS192519262124
LYO28897,UC_YO80yjS81,VYOjWN1924yjS192519262124
LYO28898,UC_YO131yjS132,VYOjWN1924yjS192519262124
LYO28899,UC_YO113yjS114,VYOjWN1924yjS192519262124
LYO28900,UC_YO62yjS63,VYOjWN1924yjS192519262124
LYO28901,UC_YO44yjS45,VYOjWN1924yjS192519262124
LYO28902,UC_YO179yjS180,VYOjWN1924yjS192519262124
LYO28903,UC_YO96yjS97,VYOjWN1925yjS192619272125
LYO28904,UC_YO186yjS187,VYOjWN1925yjS192619272125
LYO28905,UC_YO9yjS10,VYOjWN1925yjS192619272125
LYO28907,UC_YO33yjS34,VYOjWN1925yjS192619272125
LYO28908,UC_YO112yjS113,VYOjWN1925yjS192619272125
LYO28909,UC_YO145yjS146,VYOjWN1925yjS192619272125
LYO28910,UC_YO31yjS32,VYOjWN1925yjS192619272125
LYO28911,UC_YO102yjS103,VYOjWN1925yjS192619272125
LYO28912,UC_YO23yjS24,VYOjWN1925yjS192619272125
LYO28913,UC_YO86yjS87,VYOjWN1925yjS192619272125
LYO28914,UC_YO28yjS29,VYOjWN1925yjS192619272125
LYO28915,UC_YO180yjS181,VYOjWN1925yjS192619272125
LYO28916,UC_YO98yjS99,VYOjWN1925yjS192619272125
LYO28917,UC_YO100yjS101,VYOjWN1925yjS192619272125
LYO28918,UC_YO130yjS131,VYOjWN1925yjS192619272125
LYO28919,UC_YO69yjS70,VYOjWN1925yjS192619272125
LYO28920,UC_YO83yjS84,VYOjWN1925yjS192619272125
LYO28921,UC_YO107yjS108,VYOjWN1925yjS192619272125
LYO28922,UC_YO157yjS158,VYOjWN1925yjS192619272125
LYO28923,UC_YO11yjS12,VYOjWN1925yjS192619272125
LYO28924,UC_YO161yjS162,VYOjWN1925yjS192619272125
LYO28925,UC_YO25yjS26,VYOjWN1926yjS192719282126
LYO28926,UC_YO86yjS87,VYOjWN1926yjS192719282126
